,Dummy,Directive,Stoppable,Robin,FineSorter,Dependent,MDummy6_2,MDirective6_2,MStoppable6_2,MRobin6_2,MFineSorter6_2,MDependent6_2,MDummy3_4,MDirective3_4,MStoppable3_4,MRobin3_4,MFineSorter3_4,MDependent3_4,MDummy2_8,MDirective2_8,MStoppable2_8,MRobin2_8,MFineSorter2_8,MDependent2_8,Aggregator
../../dataset_directory_big/35_25/2349008_35_25_0.450000_0.690000_0.450000_200_500_.txt,998.736,988.7,852.936,1286.4,457.934,663.151,952.511,988.7,928.458,711.103,457.934,824.152,1335.14,988.7,1021.95,838.82,457.934,787.376,698.802,988.7,1130.16,988.832,457.934,832.726,685.076
../../dataset_directory_big/35_25/2349008_35_25_0.450000_0.690000_0.690000_1000_100_.txt,689.44,938.326,641.942,804.614,1260.76,786.145,1444.72,938.326,636.838,540.244,1260.76,1169.99,1169.99,938.326,928.639,1209.42,1260.76,1169.99,1353.62,938.326,698.736,1119.96,1260.76,786.145,1515.0
../../dataset_directory_big/35_25/2349008_35_25_0.450000_0.690000_0.690000_1000_500_.txt,986.397,588.578,732.627,463.24,466.452,714.483,894.838,588.578,614.076,467.683,466.452,975.427,907.225,588.578,440.904,662.548,466.452,919.778,444.118,588.578,341.031,718.339,466.452,916.776,652.304
../../dataset_directory_big/35_25/2349008_35_25_0.450000_0.690000_0.690000_200_100_.txt,539.255,440.918,631.442,756.384,349.921,794.802,222.632,440.918,662.979,753.585,349.921,774.144,453.104,440.918,565.404,741.643,349.921,774.144,291.95,440.918,590.586,613.952,349.921,774.144,407.607
../../dataset_directory_big/35_25/2349008_35_25_0.450000_0.690000_0.690000_200_500_.txt,962.722,561.152,1000.36,601.316,453.961,980.561,470.899,561.152,702.848,584.799,453.961,947.711,597.695,561.152,566.333,955.053,453.961,1004.87,1358.53,561.152,669.849,1197.4,453.961,768.319,1227.6
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.300000_1000_100_.txt,3366.51,2693.82,3125.08,4057.22,2287.15,3367.16,3041.83,2628.95,2573.3,2435.92,2287.15,3561.32,2610.08,2650.1,2793.71,2730.53,2287.15,2903.42,2759.35,2628.95,2120.38,3071.43,2287.15,2893.1,2307.01
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.300000_1000_500_.txt,5815.24,5079.61,6408.3,5147.96,4684.57,6378.27,5089.4,5289.54,5313.89,4747.89,4684.57,5883.92,5278.09,4974.65,4833.97,4765.73,4684.57,6036.22,5074.97,4974.65,4880.7,5867.64,4684.57,5698.7,5394.88
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.300000_200_100_.txt,1488.43,1130.3,1350.54,1444.23,997.15,1586.33,1253.72,1130.33,1360.68,1217.59,997.15,1355.55,1141.92,1130.33,1048.52,1530.39,997.15,1615.04,1120.34,1130.33,1178.21,1450.95,997.15,1610.22,1198.58
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.300000_200_500_.txt,3135.05,3380.08,3011.45,2669.25,1671.53,2989.25,2096.87,3380.08,2104.85,2619.05,1671.53,2991.82,2066.65,3380.08,1964.19,2128.53,1671.53,2632.22,1948.42,3380.08,2428.62,3345.03,1671.53,2663.88,2113.41
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.450000_1000_100_.txt,2916.47,2234.68,3307.49,3245.45,1870.97,2736.82,2180.25,2234.68,2823.83,2708.97,1870.97,2570.03,1766.52,2234.68,1912.43,2550.17,1870.97,2990.96,2596.03,2234.68,1994.38,2728.26,1870.97,2481.21,2326.27
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.450000_1000_500_.txt,4275.05,2710.82,4146.08,3698.61,4044.36,4427.99,3438.12,2710.82,3189.26,3240.12,4044.36,5618.01,3160.7,2710.82,4386.96,2888.28,4044.36,4321.17,3970.87,2710.82,2835.81,3147.14,4044.36,5233.3,3511.7
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.450000_200_100_.txt,1122.77,782.493,1011.97,1003.99,580.424,995.849,899.804,782.493,905.821,763.675,580.424,1002.12,727.722,782.493,713.877,1004.8,580.424,907.256,705.025,782.493,711.149,957.849,580.424,858.461,789.405
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.450000_200_500_.txt,2956.77,2094.34,3020.79,3259.69,2126.98,3387.91,2084.63,2094.34,2754.15,3175.23,2126.98,3574.04,2673.61,2094.34,2319.08,2477.04,2126.98,3104.39,2637.48,2094.34,2117.88,3010.37,2126.98,3218.97,2050.32
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.690000_1000_100_.txt,2195.29,1103.49,2180.9,2101.71,1151.14,2519.13,2132.52,1152.72,1432.87,1353.39,1151.14,2337.77,1486.36,1178.65,1235.26,1649.55,1151.14,2807.58,1579.51,1178.65,1326.63,1764.79,1151.14,2529.12,1347.49
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.690000_1000_500_.txt,2154.77,1724.33,2433.98,2977.3,1178.48,2114.2,1788.4,1701.12,1237.86,1710.41,1178.48,1978.12,971.124,1701.12,1204.16,1648.79,1178.48,2106.19,1037.78,1701.12,1407.81,1949.89,1178.48,2081.55,1683.45
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.690000_200_100_.txt,1099.08,871.741,976.528,872.021,568.579,908.423,721.646,871.741,772.129,605.328,568.579,894.107,647.202,871.741,744.65,794.147,568.579,817.284,723.368,871.741,734.617,993.544,568.579,1036.24,878.158
../../dataset_directory_big/35_25/2349008_35_25_0.690000_0.300000_0.690000_200_500_.txt,2064.62,1448.04,1842.91,1974.03,883.959,2412.26,897.034,1448.04,1102.16,1494.32,883.959,2611.28,1385.49,1448.04,1165.11,1622.57,883.959,2390.24,1245.72,1448.04,1140.95,1667.88,883.959,2635.73,733.363
